39872,-9.86,0.34,0.52,-2.32,-0.16,-0.07,999.70,28.29
39904,-9.10,0.27,-0.26,-2.38,-0.03,0.02,999.70,28.29
39934,-8.68,-0.38,-0.27,-2.19,0.08,-0.00,999.70,28.29
39966,-9.02,-0.62,0.72,-1.76,0.17,0.01,999.70,28.29
39997,-9.62,-0.94,1.94,-1.55,0.19,-0.03,999.70,28.29
40029,-9.83,0.18,2.48,-1.53,0.10,0.03,999.70,28.29
40059,-9.71,1.00,0.85,-0.95,0.06,0.10,999.70,28.29
40090,-9.77,-0.80,1.23,-1.24,0.04,0.07,999.70,28.29
40125,-10.10,-0.51,1.45,-1.73,0.02,-0.02,999.70,28.29
40156,-10.10,-0.99,0.71,-1.53,0.03,-0.06,999.72,28.30
40187,-9.97,-0.73,0.62,-1.95,0.04,-0.07,999.72,28.30
40218,-9.45,-1.45,1.03,-2.39,0.06,-0.07,999.72,28.30
40250,-9.51,-0.90,1.41,-3.09,0.07,-0.07,999.72,28.30
40281,-9.98,1.88,-0.47,-1.91,0.09,0.09,999.72,28.30
40312,-9.89,-0.34,1.45,-1.16,0.11,0.24,999.72,28.30
40343,-9.77,-0.82,1.71,-0.85,-0.02,0.28,999.72,28.30
40375,-9.19,-1.47,1.01,-0.59,-0.07,0.28,999.72,28.30
40409,-8.97,-2.57,-0.73,-0.09,0.03,0.17,999.72,28.30
40440,-9.75,-0.19,1.18,-0.34,-0.06,0.10,999.72,28.30
40471,-9.37,0.11,0.07,0.22,-0.06,0.14,999.71,28.30
40503,-9.64,-0.40,1.75,0.23,-0.11,0.13,999.71,28.30
40534,-9.49,-0.71,1.42,0.12,-0.17,0.10,999.71,28.30
40564,-9.30,-0.83,0.35,0.01,-0.14,0.07,999.71,28.30
40596,-9.99,-0.86,0.53,0.04,-0.08,0.02,999.71,28.30
40627,-10.09,0.06,1.44,0.06,-0.14,0.02,999.67,28.29
40660,-10.00,-0.32,1.36,0.11,-0.18,0.02,999.67,28.29
40692,-9.56,-1.11,0.64,0.12,-0.17,-0.01,999.67,28.29
40726,-9.64,-1.12,-0.07,-0.10,-0.11,-0.09,999.67,28.29
40757,-9.63,-1.07,0.61,-0.22,-0.09,-0.18,999.68,28.30
40787,-9.97,-0.74,1.07,-0.09,-0.09,-0.20,999.68,28.30
40819,-9.73,-0.33,1.79,-0.14,-0.10,-0.24,999.68,28.30
40850,-9.09,-0.25,0.98,-0.13,-0.07,-0.24,999.68,28.30
40881,-9.40,-0.18,1.27,0.03,-0.10,-0.16,999.68,28.30
40912,-9.50,-1.18,1.03,0.14,-0.13,-0.13,999.72,28.30
40943,-9.20,-0.78,2.67,0.07,-0.19,-0.11,999.72,28.30
40975,-9.71,-0.74,0.85,0.08,-0.19,-0.13,999.72,28.30
41009,-9.99,-1.21,1.80,0.18,-0.23,-0.14,999.72,28.30
41039,-10.23,-1.66,2.21,0.12,-0.27,-0.22,999.72,28.30
41070,-9.98,-0.40,2.01,-0.13,-0.27,-0.25,999.71,28.30
41102,-9.11,-2.23,2.90,0.44,-0.24,-0.19,999.71,28.30
41133,-9.68,-1.39,2.86,0.15,-0.29,-0.17,999.71,28.30
41163,-8.94,-1.10,1.30,0.24,-0.30,-0.14,999.71,28.30
41195,-8.93,-3.37,-0.34,0.20,-0.10,-0.18,999.71,28.30
41226,-8.71,-2.19,2.24,-0.43,-0.01,-0.19,999.72,28.29
41256,-9.06,-1.86,2.29,-0.32,-0.02,-0.22,999.72,28.29
41290,-10.11,-1.76,2.92,0.16,-0.12,-0.19,999.72,28.29
41322,-9.13,-1.27,2.86,-0.10,-0.20,-0.20,999.72,28.29
41354,-9.14,-2.19,2.01,-0.08,-0.13,-0.25,999.71,28.31
41384,-9.54,-2.23,2.22,-0.34,-0.09,-0.24,999.71,28.31
41416,-9.20,-1.23,1.30,-0.24,-0.05,-0.19,999.71,28.31
41447,-9.22,-2.13,2.38,0.11,0.06,-0.03,999.71,28.31
41479,-9.43,-2.03,2.86,-0.27,0.09,0.10,999.71,28.31
41509,-8.45,-2.60,2.63,-0.42,-0.24,0.02,999.69,28.30
41541,-9.07,-2.44,2.35,-0.22,-0.29,-0.04,999.69,28.30
41572,-10.25,-1.76,1.47,-0.14,-0.06,-0.01,999.69,28.30
41607,-8.88,-2.74,2.38,-0.14,0.12,0.03,999.69,28.30
41637,-9.33,-1.47,1.94,-0.17,0.12,0.03,999.69,28.30
41669,-9.28,-2.05,2.44,-0.26,0.12,0.08,999.73,28.30
41700,-9.76,-2.23,1.96,-0.43,0.13,0.13,999.73,28.30
41731,-9.30,-1.34,2.19,-0.25,0.14,0.22,999.73,28.30
41762,-9.39,-1.56,2.12,-0.15,0.10,0.28,999.73,28.30
41793,-9.59,-1.54,2.82,-0.20,0.05,0.28,999.73,28.30
41825,-9.01,-1.21,1.42,0.06,0.07,0.33,999.69,28.30
41856,-8.86,-1.70,0.93,0.16,0.18,0.36,999.69,28.30
41890,-9.23,-2.17,2.65,-0.15,0.19,0.29,999.69,28.30
41921,-9.00,-0.56,2.00,-0.01,0.13,0.32,999.69,28.30
41952,-8.64,-0.25,1.23,0.31,0.19,0.45,999.70,28.30
41984,-10.41,0.22,1.68,0.01,0.01,0.43,999.70,28.30
42014,-9.08,-1.34,2.80,0.20,-0.12,0.43,999.70,28.30
42046,-8.79,-0.79,2.33,0.30,-0.21,0.52,999.70,28.30
42077,-8.94,-0.93,1.62,-0.02,-0.14,0.38,999.70,28.30
42107,-10.14,-2.01,1.05,-0.10,0.25,-0.11,999.76,28.32
42139,-8.88,-0.57,2.40,-0.00,0.10,-0.16,999.76,28.32
42171,-9.05,0.79,2.13,0.62,-0.01,0.07,999.76,28.32
42205,-9.47,-0.37,2.78,0.09,0.00,0.25,999.76,28.32
42235,-9.69,-2.05,1.81,-0.59,0.04,0.10,999.76,28.32
42267,-9.92,-0.99,1.34,-0.52,0.10,0.04,999.69,28.30
42298,-10.25,-0.76,2.09,-0.40,0.11,0.03,999.69,28.30
42329,-10.92,-0.83,1.79,-0.62,0.10,-0.08,999.69,28.30
42360,-10.36,-1.24,2.26,-0.87,0.09,-0.16,999.69,28.30
42392,-10.21,-0.09,0.20,-0.99,0.12,-0.18,999.69,28.30
42423,-9.78,0.36,1.25,-0.49,0.14,-0.09,999.72,28.30
42455,-9.05,-3.06,0.84,-0.38,0.18,-0.14,999.72,28.30
42485,-9.17,-1.97,2.58,-0.76,0.15,-0.16,999.72,28.30
42519,-8.60,-0.44,0.66,-0.69,0.23,-0.09,999.72,28.30
42551,-8.89,-0.58,1.58,-0.30,0.24,-0.09,999.71,28.31
42582,-9.70,-0.29,1.95,-0.23,0.22,-0.01,999.71,28.31
42613,-9.11,-0.29,0.22,-0.19,0.29,0.05,999.71,28.31
42644,-9.64,-0.82,1.72,-0.05,0.21,0.16,999.71,28.31
42676,-9.48,-1.68,1.76,-0.25,0.17,0.10,999.71,28.31
42706,-9.62,-1.08,1.28,-0.33,0.23,0.12,999.70,28.31
42738,-9.24,-0.10,0.59,-0.14,0.16,0.15,999.70,28.31
42769,-9.41,-1.27,1.05,-0.19,0.09,0.11,999.70,28.31
42803,-9.07,-1.47,0.74,-0.30,0.07,0.02,999.70,28.31
42834,-9.23,-1.06,-0.06,-0.04,0.07,-0.03,999.70,28.31
42866,-9.26,-2.60,0.42,-0.01,0.06,-0.11,999.71,28.30
42897,-9.98,-1.29,1.66,-0.39,0.03,-0.17,999.71,28.30
42928,-8.96,-0.51,0.81,-0.39,0.06,-0.14,999.71,28.30
42959,-9.46,-0.31,0.94,-0.32,0.08,-0.07,999.71,28.30
42990,-9.60,-0.61,0.79,-0.41,0.04,-0.03,999.71,28.30
43022,-9.90,-0.90,0.67,-0.36,0.05,-0.01,999.70,28.30
43053,-10.35,-0.88,0.83,-0.05,0.08,-0.01,999.70,28.30
43084,-10.72,-4.11,1.07,-0.08,0.05,0.06,999.70,28.30
43118,-9.93,-1.74,-0.59,-0.39,0.04,0.02,999.70,28.30
43150,-9.68,-0.94,1.09,-0.48,0.08,-0.04,999.70,28.31
43181,-9.40,-0.11,1.65,-0.40,0.10,0.02,999.70,28.31
43211,-10.16,2.53,0.45,0.43,0.12,0.13,999.70,28.31
43242,-9.63,-0.66,0.26,0.52,0.10,0.25,999.70,28.31
43274,-9.30,-2.02,0.34,0.31,0.11,0.24,999.70,28.31
43304,-9.54,-2.89,1.14,0.21,0.12,0.19,999.72,28.32
43335,-9.43,-0.97,0.45,0.49,0.16,0.17,999.72,28.32
43367,-9.51,-1.14,-0.21,1.16,0.24,0.21,999.72,28.32
43401,-9.02,-1.39,1.27,0.69,0.20,0.17,999.72,28.32
43431,-9.20,-1.59,0.46,0.53,0.17,0.09,999.72,28.32
43462,-9.51,-0.95,0.43,0.76,0.18,0.04,999.70,28.31
43493,-10.02,-0.93,0.45,0.55,0.18,0.04,999.70,28.31
43525,-10.02,-1.72,1.85,0.43,0.14,0.01,999.70,28.31
43555,-10.41,-0.95,1.11,0.70,0.12,0.09,999.70,28.31
43586,-9.67,-1.30,-0.02,-0.04,0.11,0.06,999.70,28.31
43618,-9.67,-1.99,2.02,-0.61,0.01,0.03,999.71,28.31
43649,-9.84,-1.71,1.06,-0.67,-0.09,0.01,999.71,28.31
43679,-10.45,-0.64,-0.26,-0.15,-0.04,0.01,999.71,28.31
43713,-9.65,-0.79,0.58,-0.29,-0.07,0.05,999.71,28.31
43745,-9.58,-0.55,-0.03,-0.23,-0.07,0.06,999.68,28.31
43776,-9.29,-0.34,-0.33,0.26,0.06,0.06,999.67,28.30
43807,-9.03,-1.31,0.46,-0.04,0.10,-0.05,999.67,28.30
43838,-8.93,-1.48,0.77,-0.31,0.00,-0.22,999.67,28.30
43870,-8.80,-1.49,0.76,-0.65,-0.00,-0.36,999.67,28.30
43900,-8.66,-0.27,-0.27,-0.15,0.13,-0.43,999.69,28.31
43932,-9.24,-0.01,-1.05,0.44,0.16,-0.42,999.69,28.31
43963,-9.38,-1.56,1.19,-0.09,0.03,-0.42,999.69,28.31
43998,-9.81,-0.54,1.19,-0.13,-0.06,-0.41,999.69,28.31
44029,-9.97,0.83,0.68,0.11,-0.09,-0.30,999.69,28.31
44060,-9.87,0.47,0.42,0.58,-0.06,-0.12,999.69,28.31
44091,-9.35,-0.70,-0.30,0.67,0.07,0.00,999.69,28.31
44123,-10.50,0.56,-0.34,0.88,0.09,0.10,999.69,28.31
44153,-9.93,-0.27,0.22,0.83,0.02,0.11,999.69,28.31
44185,-9.10,-1.50,1.17,0.44,0.01,0.11,999.69,28.31
44216,-9.66,-2.00,0.79,0.19,-0.00,0.06,999.72,28.31
44248,-10.13,-2.35,0.99,-0.09,-0.05,-0.07,999.72,28.31
44278,-9.63,-1.84,0.03,-0.20,-0.04,-0.13,999.72,28.31
44313,-9.52,-2.04,0.16,-0.07,0.00,-0.18,999.72,28.31
44344,-9.59,-1.70,0.02,0.31,0.07,-0.25,999.71,28.31
44375,-9.69,-2.17,0.54,0.32,0.10,-0.29,999.71,28.31
44406,-9.04,-2.17,0.30,-0.12,0.12,-0.33,999.71,28.31
44440,-10.04,0.79,-0.19,-0.18,0.16,-0.25,999.71,28.31
44472,-9.98,-0.49,0.37,-0.05,0.22,-0.02,999.71,28.31
44503,-9.04,-0.42,-0.57,-0.04,0.20,0.14,999.70,28.31
44534,-9.56,-1.44,0.61,0.06,0.16,0.33,999.70,28.31
44565,-9.82,-1.55,0.06,-0.06,0.20,0.38,999.70,28.31
44596,-9.85,-1.47,0.49,-0.03,0.24,0.37,999.70,28.31
44631,-9.65,-2.12,-0.22,-0.28,0.23,0.26,999.70,28.31
44661,-9.33,-1.44,-0.36,0.29,0.19,0.40,999.71,28.31
44693,-10.12,-0.64,-0.16,0.48,0.15,0.28,999.71,28.31
44724,-9.77,-0.90,0.09,0.58,0.14,0.42,999.71,28.31
44755,-9.61,-0.90,-0.15,0.64,0.17,0.36,999.71,28.31
44786,-9.17,-1.51,0.25,0.47,0.17,0.23,999.71,28.31
44818,-8.87,-0.79,0.19,0.47,0.18,0.21,999.70,28.32
44849,-8.97,0.05,0.15,0.50,0.19,0.33,999.70,28.32
44879,-9.65,-0.79,-0.31,0.16,0.24,0.21,999.70,28.32
44914,-8.66,-0.95,-0.21,-0.34,0.14,0.17,999.70,28.32
44945,-9.17,-1.11,-0.03,-0.47,0.12,0.06,999.69,28.32
44977,-9.90,0.23,-0.77,-0.12,0.09,0.04,999.69,28.32
45008,-10.45,0.27,0.04,0.01,0.07,0.16,999.69,28.32
45039,-9.65,1.64,-0.24,0.54,-0.03,0.27,999.69,28.32
45070,-9.79,0.80,-0.22,0.29,-0.06,0.12,999.69,28.32
45102,-9.39,0.11,-0.93,-0.44,0.02,0.17,999.67,28.31
45132,-10.14,-0.72,-1.06,-0.35,0.12,0.16,999.67,28.31
45164,-10.45,-0.35,-0.98,-0.23,0.18,0.15,999.67,28.31
45195,-10.26,0.57,-0.65,-0.14,0.17,0.22,999.67,28.31
45230,-9.57,-0.83,0.57,-0.30,0.14,0.16,999.67,28.31
45260,-9.00,0.35,0.14,-0.14,0.05,0.14,999.67,28.32
45292,-9.65,0.76,-0.42,-0.01,0.02,0.16,999.67,28.32
45323,-9.34,-0.21,-0.72,-0.11,0.07,0.12,999.67,28.32
45355,-8.98,-0.25,0.25,-0.20,0.03,0.05,999.67,28.32
45385,-9.25,0.38,0.19,-0.24,-0.01,-0.02,999.67,28.32
45417,-9.91,0.55,1.17,-0.22,-0.15,-0.04,999.68,28.32
45448,-9.65,-0.45,-0.56,-0.39,-0.28,-0.08,999.68,28.32
45479,-9.74,-1.03,-1.24,-0.07,-0.23,-0.19,999.68,28.32
45513,-9.76,0.03,-1.26,0.11,-0.13,-0.20,999.68,28.32
45545,-9.96,0.13,-0.11,0.05,-0.06,-0.15,999.68,28.32
45576,-9.96,0.27,0.60,-0.16,-0.03,-0.07,999.68,28.32
45606,-9.80,0.58,-1.49,-0.04,0.12,0.04,999.68,28.32
45638,-10.07,0.34,-0.03,0.15,0.17,0.11,999.68,28.32
45669,-10.46,-0.74,-0.38,0.13,0.20,0.13,999.68,28.32
45701,-9.61,-0.38,1.19,-0.15,0.13,0.08,999.70,28.32
45731,-9.65,-0.05,-0.19,-0.23,0.03,0.09,999.70,28.32
45762,-8.78,-0.92,-1.14,-0.01,0.11,0.09,999.70,28.32
45794,-8.98,0.49,0.42,-0.15,0.11,0.01,999.70,28.32
45828,-9.75,-0.15,0.10,-0.10,0.09,0.00,999.70,28.32
45858,-9.06,0.33,-1.04,-0.16,0.07,0.03,999.71,28.32
45889,-8.96,-0.07,-1.03,0.14,0.05,0.04,999.71,28.32
45921,-9.76,-0.01,0.40,0.13,-0.05,0.03,999.71,28.32
45952,-10.04,-0.24,-0.18,-0.08,-0.03,0.00,999.71,28.32
45982,-10.40,-0.37,-0.31,-0.01,-0.03,-0.02,999.71,28.32
46014,-10.41,0.63,-0.41,-0.02,-0.02,0.03,999.73,28.32
46045,-11.69,-0.48,-0.55,-0.01,-0.00,0.13,999.73,28.32
46076,-10.28,1.56,0.34,0.00,0.03,0.27,999.73,28.32
46110,-9.06,0.21,-0.78,0.11,-0.04,0.27,999.73,28.32
46141,-9.47,-0.50,-0.25,0.05,-0.04,0.20,999.68,28.32
46173,-9.39,-0.96,-0.97,0.10,-0.04,0.08,999.69,28.32
46203,-9.16,-0.70,-0.94,0.16,-0.01,-0.04,999.69,28.32
46235,-10.00,-0.68,-2.76,0.29,0.04,-0.10,999.69,28.32
46266,-10.09,-0.12,-1.73,0.33,0.16,-0.13,999.69,28.32
46298,-10.20,-0.06,-1.64,0.53,0.31,-0.10,999.70,28.32
46329,-9.98,0.43,1.27,0.33,0.31,-0.08,999.70,28.32
46360,-9.63,1.64,0.04,0.22,0.19,0.03,999.70,28.32
46392,-9.45,0.46,-0.53,0.49,0.19,0.06,999.70,28.32
46426,-9.74,0.34,0.79,0.36,0.21,0.04,999.70,28.32
46457,-9.28,-0.87,-0.90,-0.11,0.26,-0.10,999.73,28.32
46488,-9.49,-1.58,-0.24,0.28,0.29,-0.15,999.73,28.32
46520,-9.70,-0.19,-1.72,0.30,0.34,-0.14,999.73,28.32
46551,-10.12,0.20,-0.79,0.04,0.33,-0.17,999.73,28.32
46582,-9.86,0.12,-1.09,0.21,0.33,-0.18,999.73,28.32
46613,-9.89,0.05,-1.05,0.26,0.29,-0.10,999.71,28.32
46645,-9.61,-0.11,-0.59,0.25,0.25,-0.05,999.71,28.32
46675,-9.80,0.53,-1.02,-0.00,0.19,-0.00,999.71,28.32
46707,-9.55,-0.13,-0.86,0.01,0.14,0.03,999.71,28.32
46741,-9.25,-0.35,-1.06,0.21,0.07,0.03,999.67,28.32
46772,-8.86,-0.18,-1.47,0.31,0.04,-0.01,999.67,28.32
46803,-9.49,0.96,-2.15,0.20,0.11,0.00,999.67,28.32
46835,-9.72,-0.28,-1.58,0.32,0.15,0.02,999.67,28.32
46866,-9.56,-0.78,-2.04,0.27,0.18,0.01,999.67,28.32
46898,-9.21,-0.17,-1.76,0.32,0.20,-0.01,999.70,28.32
46928,-9.35,-0.53,-2.18,0.03,0.27,-0.05,999.70,28.32
46960,-9.36,-0.22,-2.21,-0.64,0.27,-0.07,999.70,28.32
46991,-9.23,0.39,-2.05,-0.76,0.30,-0.03,999.70,28.32
47026,-9.42,0.94,-1.35,-0.98,0.24,0.11,999.70,28.32
47057,-9.89,0.98,-0.79,-1.56,0.09,0.19,999.68,28.32
47088,-10.89,-1.87,-0.03,-0.12,0.06,0.18,999.68,28.32
47120,-10.05,0.43,-2.85,-0.54,0.02,0.16,999.68,28.32
47151,-9.55,-1.21,-2.21,-1.08,-0.01,0.12,999.68,28.32
47182,-9.93,-0.72,-1.09,-0.70,0.04,0.02,999.68,28.32
47213,-10.25,0.75,-3.42,-0.41,0.08,0.03,999.68,28.33
47245,-9.36,0.86,-1.53,-0.62,0.08,0.06,999.68,28.33
47276,-9.26,0.60,-1.87,-0.71,0.04,0.05,999.68,28.33
47307,-9.26,0.57,-0.64,-1.18,-0.04,0.00,999.68,28.33
47342,-9.25,1.33,-1.10,-2.09,-0.23,-0.06,999.71,28.32
47373,-9.76,-0.39,-0.78,-1.67,-0.25,-0.06,999.71,28.32
47405,-10.60,-3.37,-2.52,-1.33,-0.25,-0.23,999.71,28.32
47436,-9.51,0.68,-3.14,-0.80,-0.14,-0.32,999.71,28.32
47467,-9.25,2.26,-2.60,-0.67,-0.02,-0.14,999.71,28.32
47499,-10.90,0.64,-2.39,-1.03,0.06,0.17,999.69,28.32
47529,-10.23,-2.04,1.08,-0.84,-0.07,0.03,999.69,28.32
47561,-9.42,1.72,-2.36,-0.30,0.04,0.13,999.69,28.32
47592,-9.77,1.14,-1.54,-0.16,0.06,0.16,999.69,28.32
47627,-9.26,0.07,-1.23,-0.20,-0.05,0.04,999.69,28.32
47659,-9.65,0.01,-0.99,0.16,-0.16,-0.04,999.69,28.33
47689,-10.33,1.12,-1.23,0.24,-0.14,-0.11,999.69,28.33
47720,-9.19,0.86,-1.23,-0.96,-0.13,-0.10,999.69,28.33
47752,-7.44,-1.17,-2.89,-1.87,-0.11,-0.27,999.69,28.33
47783,-8.62,0.48,-1.12,-1.40,0.03,-0.41,999.69,28.33
47815,-9.00,0.14,-1.71,0.03,0.25,-0.46,999.67,28.33
47846,-13.84,-2.13,-2.37,0.67,0.25,-0.43,999.67,28.33
47878,-8.22,3.11,0.39,0.04,0.29,-0.29,999.67,28.33
47911,-9.07,2.24,-1.24,-1.52,0.08,-0.20,999.67,28.33
47942,-9.77,1.21,0.34,-0.77,0.01,-0.17,999.67,28.33
47974,-12.12,-0.22,-1.27,-1.39,-0.16,-0.06,999.67,28.33
48005,-8.99,-0.12,1.59,-0.82,-0.25,0.07,999.67,28.33
48036,-10.65,-0.01,-1.03,-1.02,-0.30,0.09,999.67,28.33
48067,-10.48,0.42,-0.42,-0.68,-0.34,0.04,999.67,28.33
48099,-10.61,0.08,-0.47,-0.66,-0.37,-0.03,999.69,28.33
48130,-10.65,0.24,-1.22,-0.59,-0.35,-0.11,999.69,28.33
48161,-10.59,0.52,-2.12,-0.18,-0.26,-0.16,999.69,28.33
48194,-10.37,0.43,-2.55,-0.20,-0.14,-0.18,999.69,28.33
48237,-9.64,0.01,-2.47,0.12,0.05,-0.18,999.69,28.33
48268,-9.23,-0.28,-2.01,0.17,0.19,-0.16,999.66,28.33
48300,-9.16,-0.03,-1.84,-0.43,0.33,-0.15,999.66,28.33
48330,-8.78,0.03,-0.83,-0.34,0.35,-0.17,999.66,28.33
48362,-8.70,0.28,-0.48,0.02,0.30,-0.20,999.66,28.33
48393,-8.69,0.28,-0.18,0.24,0.21,-0.20,999.64,28.33
48423,-9.25,-0.11,0.48,-0.15,0.08,-0.14,999.64,28.33
48455,-8.80,0.06,-0.12,-0.06,-0.08,-0.02,999.64,28.33
48486,-8.83,0.08,-0.09,0.01,-0.17,0.03,999.64,28.33
48520,-8.62,-0.28,-0.25,0.06,-0.19,0.06,999.64,28.33
48551,-7.81,8.15,-2.48,0.02,-0.33,-0.39,999.62,28.33
48583,-11.11,-2.81,0.71,-0.18,-0.33,-0.15,999.62,28.33
48614,-9.18,6.00,-5.52,0.23,-0.02,-0.14,999.62,28.33
48646,-9.54,1.71,-3.14,0.69,0.19,0.07,999.62,28.33
48676,-10.25,-3.24,0.90,-0.03,0.26,0.30,999.62,28.33
48708,-8.34,0.21,-1.87,-2.67,0.33,0.24,999.67,28.34
48740,-9.66,1.61,4.78,-7.33,-0.00,0.37,999.67,28.34
48772,-9.41,1.96,2.45,-9.26,-0.38,0.48,999.67,28.34
48802,-8.39,4.92,-5.44,-17.84,-0.67,0.69,999.67,28.34
48837,-8.54,-4.66,-2.76,-15.37,-0.71,-0.07,999.67,28.34
48868,-9.74,-1.14,-0.48,-5.12,-0.34,-0.61,999.75,28.32
48900,-10.71,2.39,1.53,0.58,-0.19,-0.29,999.75,28.32
48931,-10.33,3.58,-0.88,0.17,0.02,0.18,999.75,28.32
48962,-10.07,0.01,-1.67,-0.19,0.20,0.27,999.75,28.32
48994,-9.68,0.56,-1.74,-0.20,0.49,0.46,999.70,28.33
49026,-9.30,2.36,3.60,0.02,0.57,0.74,999.70,28.33
49056,-8.71,-0.27,0.23,-0.11,0.36,0.62,999.70,28.33
49088,-10.51,-7.13,7.00,0.16,-0.03,0.09,999.70,28.33
49122,-10.66,2.88,6.15,-0.27,-0.18,0.22,999.70,28.33
49154,-10.32,1.72,-2.05,-8.76,-0.11,0.49,999.67,28.33
49184,-11.18,2.58,1.93,-17.07,-0.25,0.18,999.67,28.33
49216,-11.65,-1.62,-6.62,-22.31,0.07,0.13,999.67,28.33
49248,-9.87,-7.97,-3.13,-6.87,0.28,0.28,999.67,28.33
49280,-7.89,-9.39,0.88,1.07,0.50,-0.56,999.67,28.33
49310,-7.15,-1.75,4.82,0.79,0.25,-0.79,999.65,28.33
49342,-8.38,3.01,3.63,0.19,-0.10,-0.66,999.65,28.33
49373,-9.22,0.64,-0.16,0.09,-0.31,-0.29,999.65,28.33
49404,-9.16,2.50,0.75,0.01,-0.43,0.04,999.65,28.33
49438,-9.54,1.14,-1.43,-0.33,-0.28,0.17,999.67,28.33
49470,-11.12,-6.47,-6.28,-0.09,0.08,-0.10,999.67,28.33
49502,-9.80,-1.62,2.42,0.13,-0.05,-0.36,999.67,28.33
49532,-9.99,0.16,1.13,-0.17,-0.06,-0.21,999.67,28.33
49564,-9.40,3.08,-0.99,-0.23,0.15,0.19,999.67,28.33
49595,-9.61,0.35,0.23,-0.29,0.26,0.52,999.67,28.34
49627,-9.45,0.26,0.90,-0.22,0.28,0.72,999.67,28.34
49657,-9.00,-23.15,-0.59,0.10,0.20,0.45,999.67,28.34
49689,-11.60,-4.45,0.34,0.17,-0.13,-0.19,999.67,28.34
49724,-10.90,-5.03,-2.49,0.24,-0.09,-0.25,999.67,28.34
49756,-7.51,4.57,6.53,-4.57,-0.48,0.01,999.65,28.33
49786,-9.36,-5.61,-2.93,-10.34,-0.41,0.16,999.65,28.33
49818,-11.52,-2.79,-1.22,-15.47,0.07,0.02,999.65,28.33
49850,-11.18,-1.64,-0.36,-25.27,0.31,0.36,999.65,28.33
49881,-8.96,6.58,6.54,-26.90,0.36,0.96,999.65,28.33
49912,-7.42,-1.54,0.31,0.60,-0.34,0.51,999.75,28.34
49944,-8.71,-5.16,-4.40,0.08,-0.65,0.21,999.75,28.34
49975,-7.88,-2.90,-0.58,-0.24,-0.61,-0.05,999.75,28.34
50007,-8.63,-1.40,-1.75,-0.52,-0.57,-0.28,999.75,28.34
50041,-8.73,-1.24,-1.67,-0.39,-0.50,-0.55,999.61,28.34
50072,-13.47,5.96,-9.36,-0.15,0.01,-0.52,999.61,28.34
50104,-11.16,3.38,-2.90,0.04,0.42,-0.09,999.61,28.34
50136,-10.68,2.32,-1.63,0.22,0.50,0.11,999.61,28.34
50166,-8.43,-3.40,8.63,0.30,0.39,0.31,999.61,28.34
50198,-10.51,-0.76,-7.77,-0.18,0.39,0.40,999.66,28.34
50230,-9.61,4.22,-4.44,-7.92,0.62,0.62,999.66,28.34
50260,-9.72,0.91,-6.67,-12.02,0.58,0.99,999.66,28.34
50292,-9.84,-2.48,-3.87,-21.11,0.07,1.31,999.66,28.34
50326,-10.54,2.13,1.83,-5.63,-0.38,0.53,999.66,28.34
50358,-8.40,-0.51,0.34,-5.12,-0.26,0.06,999.65,28.34
50388,-6.54,1.78,-1.52,-0.03,0.04,-0.17,999.65,28.34
50420,-8.07,1.70,-1.08,-0.08,0.32,-0.30,999.65,28.34
50451,-8.97,1.41,-0.11,-0.53,0.60,-0.36,999.65,28.34
50483,-9.58,0.96,-1.07,-0.58,0.86,-0.42,999.65,28.34
50514,-10.14,1.98,1.63,-0.45,0.99,-0.42,999.63,28.33
50545,-10.32,2.59,0.41,-0.45,0.97,-0.36,999.63,28.33
50576,-11.39,2.64,4.26,-0.26,0.70,-0.35,999.63,28.33
50611,-10.29,2.83,4.62,0.21,0.20,-0.35,999.63,28.33
50641,-8.87,3.99,0.44,0.16,0.08,-0.11,999.63,28.34
50673,-8.75,3.38,1.11,0.43,-0.06,0.14,999.63,28.34
50704,-10.15,5.24,6.04,0.63,-0.16,0.16,999.63,28.34
50736,-10.46,-2.73,-0.22,-10.86,-0.40,-0.03,999.63,28.34
50766,-9.63,-1.79,0.87,-14.13,-0.47,-0.15,999.63,28.34
50798,-9.91,-0.06,16.59,-12.71,-1.20,-0.60,999.66,28.34
50829,-9.84,-3.74,7.08,-14.15,-1.51,-1.45,999.66,28.34
50861,-10.51,2.41,1.59,-9.46,-1.09,-1.65,999.66,28.34
50891,-10.62,3.32,-7.25,-0.94,-0.08,-0.52,999.66,28.34
50926,-10.25,5.54,-2.05,0.00,0.47,0.36,999.66,28.34
50957,-10.62,4.08,2.15,-0.99,0.37,1.03,999.67,28.34
50989,-8.46,0.16,6.16,-0.90,-0.19,1.46,999.67,28.34
51020,-9.92,-3.96,1.93,-0.62,-0.55,1.46,999.67,28.34
51052,-10.76,-6.00,2.80,-0.61,-0.72,1.19,999.67,28.34
51083,-10.36,-7.04,-1.10,-0.14,-0.29,0.60,999.67,28.34
51115,-9.63,-5.70,-1.98,-0.21,0.21,0.08,999.67,28.34
51146,-9.52,3.90,-1.68,-0.15,0.28,0.08,999.67,28.34
51177,-9.68,1.70,-1.15,-4.38,0.31,0.42,999.67,28.34
51212,-10.98,0.75,2.02,-12.90,0.14,0.59,999.67,28.34
51244,-8.95,-15.70,-6.83,-14.16,0.48,0.06,999.72,28.34
51274,-9.10,-8.63,-6.39,-18.75,0.69,-0.34,999.72,28.34
51306,-8.12,-5.83,0.71,-14.48,0.84,-0.09,999.72,28.34
