13623,0.74,-0.37,9.93,-0.03,0.02,0.01
13650,0.33,-0.27,9.84,-0.03,0.02,0.00
13678,0.57,-0.38,9.96,0.00,0.03,0.01
13706,0.52,-0.29,9.91,0.01,0.06,0.02
13732,0.57,-0.27,10.02,-0.00,0.06,0.02
13760,0.56,-0.32,10.01,-0.01,0.07,0.01
13788,0.46,-0.34,9.95,-0.01,0.04,0.01
13817,0.55,-0.34,9.92,0.00,0.04,0.02
13845,0.51,-0.31,9.87,0.02,0.06,0.02
13872,0.43,-0.34,9.88,0.04,0.04,0.04
13899,0.42,-0.25,9.89,0.06,0.03,0.03
13927,0.54,-0.27,10.03,0.03,0.03,0.04
13958,0.34,-0.13,9.82,0.03,0.05,0.03
13984,0.30,-0.14,9.99,0.02,0.00,0.02
14012,0.57,-0.29,9.92,0.01,0.02,0.03
14040,0.58,-0.30,9.81,0.03,0.03,0.04
14067,0.02,0.05,9.91,-0.02,0.01,-0.01
14095,0.43,-0.29,9.96,-0.00,-0.03,-0.02
14121,0.50,-0.31,9.78,0.04,-0.07,-0.02
14149,0.48,-0.10,9.88,0.09,-0.09,-0.01
14177,0.21,0.06,9.85,-0.09,-0.28,0.04
14204,0.82,-0.22,10.15,-0.19,-0.15,0.07
14232,0.86,-0.29,9.88,-0.14,-0.16,0.06
14260,0.94,-0.15,10.04,-0.07,0.03,0.06
14286,0.78,-0.40,9.73,0.02,0.07,0.03
14317,0.57,-0.34,9.84,0.00,0.08,0.01
14345,0.61,-0.37,9.99,0.00,0.03,0.01
14372,0.63,-0.31,9.87,-0.01,0.02,0.03
14399,0.69,-0.20,9.96,-0.00,0.03,0.03
14427,0.71,-0.29,9.85,0.01,0.04,0.01
14454,0.75,-0.34,9.94,-0.01,0.02,0.02
14482,0.69,-0.25,9.91,-0.03,0.03,0.01
14510,0.68,-0.19,9.91,-0.02,0.04,0.01
14536,0.70,-0.24,9.92,-0.02,0.03,0.01
14564,0.74,-0.25,9.98,-0.03,0.03,0.01
14592,0.55,-0.27,9.93,-0.01,0.04,0.01
14619,0.66,-0.24,9.92,-0.01,0.03,0.01
14647,0.67,-0.24,9.98,-0.01,0.03,0.02
14674,0.63,-0.23,9.88,-0.01,0.03,0.01
14704,0.65,-0.22,9.91,-0.01,0.03,0.01
14732,0.74,-0.29,9.91,-0.01,0.03,0.01
14758,0.53,-0.16,9.90,-0.01,0.02,0.01
14786,0.60,-0.18,9.95,-0.03,0.01,0.02
14814,0.76,-0.31,9.92,-0.03,0.01,0.02
14841,0.77,-0.32,9.97,-0.02,0.02,0.02
14868,0.67,-0.29,9.91,-0.01,0.02,0.02
14896,0.72,-0.27,9.90,-0.01,0.04,0.02
14923,0.70,-0.26,9.92,-0.01,0.03,0.01
14950,0.63,-0.21,9.99,-0.02,0.03,0.01
14978,0.66,-0.17,9.92,-0.02,0.03,0.01
15005,0.71,-0.24,9.89,-0.01,0.02,0.01
15033,0.57,-0.29,9.91,-0.01,0.03,0.01
15070,0.75,-0.26,9.95,-0.01,0.03,0.01
15097,0.65,-0.24,10.02,-0.01,0.04,0.00
15125,0.63,-0.32,9.90,-0.01,0.03,0.01
15152,0.72,-0.23,9.93,-0.01,0.01,0.01
15179,0.66,-0.24,9.97,-0.01,0.01,0.01
15207,0.62,-0.27,9.98,-0.02,0.02,0.01
15235,0.70,-0.30,9.87,-0.02,0.02,0.01
15261,0.64,-0.32,9.89,-0.01,0.03,0.01
15289,0.65,-0.22,9.90,-0.01,0.03,0.01
15316,0.74,-0.27,9.94,-0.01,0.02,0.01
15343,0.64,-0.29,9.93,-0.01,0.03,0.01
15371,0.64,-0.28,9.95,-0.01,0.03,0.01
15398,0.58,-0.20,9.88,-0.01,0.03,0.01
15428,0.65,-0.26,9.91,-0.01,0.03,0.01
15456,0.65,-0.23,9.89,-0.01,0.02,0.00
15483,0.68,-0.27,9.99,-0.01,0.03,0.01
15511,0.63,-0.26,9.90,-0.01,0.03,0.00
15539,0.66,-0.29,9.93,-0.01,0.03,0.01
15565,0.68,-0.25,10.01,-0.01,0.02,0.01
15593,0.65,-0.23,10.00,-0.01,0.02,0.00
15621,0.62,-0.27,9.88,-0.01,0.03,0.01
15648,0.74,-0.24,9.95,-0.01,0.02,0.00
15676,0.66,-0.26,9.89,-0.01,0.02,0.01
15703,0.68,-0.31,9.99,-0.01,0.03,0.00
15730,0.68,-0.23,9.90,-0.01,0.02,0.00
15758,0.65,-0.19,9.99,-0.02,0.03,0.01
15789,0.65,-0.27,9.90,-0.01,0.03,0.01
15816,0.61,-0.21,9.94,-0.01,0.02,0.00
15844,0.66,-0.21,9.90,-0.01,0.03,0.01
15872,0.67,-0.28,9.87,-0.01,0.03,0.01
15898,0.61,-0.26,10.00,-0.01,0.01,0.01
15926,0.64,-0.26,9.93,-0.01,0.03,0.01
15953,0.67,-0.28,9.92,-0.02,0.03,0.02
15981,0.67,-0.27,9.98,-0.02,0.03,0.00
16009,0.66,-0.28,9.94,-0.01,0.02,0.01
16036,0.58,-0.31,9.92,-0.01,0.02,0.00
16063,0.61,-0.28,9.95,-0.02,0.02,0.01
16091,0.72,-0.23,9.94,-0.01,0.03,0.00
16118,0.70,-0.25,10.00,-0.02,0.03,0.00
16149,0.63,-0.23,9.98,-0.01,0.03,0.01
16177,0.64,-0.31,10.00,-0.02,0.02,0.01
16204,0.70,-0.26,9.92,-0.01,0.02,0.00
16231,0.70,-0.23,9.94,-0.01,0.02,0.01
16259,0.67,-0.30,9.93,-0.02,0.03,0.01
16286,0.67,-0.26,9.94,-0.01,0.02,0.01
16314,0.66,-0.26,10.00,-0.01,0.03,0.00
16342,0.63,-0.27,9.91,-0.01,0.03,0.00
16369,0.71,-0.28,9.98,-0.02,0.03,0.01
16397,0.71,-0.20,9.94,-0.01,0.03,0.01
16423,0.66,-0.24,10.02,-0.02,0.03,0.01
16451,0.62,-0.21,10.00,-0.01,0.02,0.01
16479,0.69,-0.28,9.99,-0.01,0.03,0.01
16509,0.68,-0.22,9.87,-0.01,0.02,0.01
16536,0.66,-0.27,9.93,-0.02,0.02,0.00
16564,0.61,-0.31,9.95,-0.02,0.02,0.01
16592,0.60,-0.27,9.92,-0.01,0.01,0.01
16620,0.61,-0.31,9.92,-0.01,0.03,0.01
16648,0.57,-0.30,9.96,-0.01,0.02,0.00
16674,0.63,-0.29,9.85,-0.01,0.02,0.01
16702,0.66,-0.30,9.93,-0.01,0.03,0.01
16730,0.64,-0.28,9.91,-0.01,0.02,0.01
16757,0.58,-0.34,9.91,-0.01,0.02,0.01
16785,0.68,-0.27,9.93,-0.02,0.03,0.01
16813,0.69,-0.26,9.95,-0.01,0.02,0.00
16839,0.65,-0.31,9.89,-0.01,0.03,0.01
16870,0.62,-0.23,9.94,-0.00,0.03,0.02
16898,0.70,-0.23,9.90,-0.01,0.03,0.00
16925,0.67,-0.22,9.91,-0.02,0.02,0.01
16953,0.65,-0.25,9.95,-0.01,0.02,0.00
16979,0.68,-0.27,9.98,-0.01,0.03,0.01
17007,0.60,-0.33,9.89,-0.01,0.02,0.00
17035,0.66,-0.24,9.95,-0.01,0.02,0.01
17062,0.62,-0.25,10.00,-0.02,0.03,0.01
17090,0.65,-0.31,9.89,-0.01,0.02,0.01
17120,0.63,-0.25,9.98,-0.01,0.03,-0.00
17147,0.64,-0.27,9.94,-0.01,0.03,0.01
17175,0.69,-0.26,9.94,-0.01,0.02,0.00
17203,0.56,-0.25,9.95,-0.01,0.02,0.00
17233,0.63,-0.32,9.93,-0.01,0.02,0.00
17260,0.67,-0.29,9.91,-0.01,0.02,0.01
17288,0.71,-0.32,9.93,-0.02,0.02,0.01
17315,0.60,-0.21,9.88,-0.01,0.02,0.01
17343,0.65,-0.24,9.89,-0.01,0.02,0.01
17371,0.64,-0.23,9.91,-0.02,0.02,0.00
17398,0.66,-0.29,9.94,-0.01,0.02,0.01
17426,0.66,-0.29,9.94,-0.01,0.02,0.00
17454,0.69,-0.24,9.96,-0.01,0.01,0.01
17481,0.74,-0.22,10.03,-0.02,0.02,0.02
17508,0.68,-0.28,9.90,-0.02,0.03,0.01
17537,0.67,-0.29,9.84,-0.02,0.02,0.01
17563,0.65,-0.28,9.99,-0.01,0.03,0.01
17594,0.57,-0.31,9.83,-0.01,0.03,0.00
17620,0.61,-0.25,9.99,-0.01,0.03,0.00
17648,0.65,-0.21,9.99,-0.01,0.01,0.02
17676,0.62,-0.26,9.95,-0.02,0.03,0.00
17703,0.71,-0.23,9.95,-0.01,0.02,0.00
17731,0.69,-0.31,9.95,-0.01,0.03,0.00
17758,0.64,-0.28,9.97,-0.02,0.03,0.01
17785,0.63,-0.29,9.89,-0.01,0.02,0.01
17813,0.67,-0.28,9.92,-0.02,0.01,0.01
17840,0.67,-0.24,9.93,-0.02,0.02,0.01
17867,0.65,-0.28,9.90,-0.01,0.03,0.01
17895,0.67,-0.26,9.95,-0.01,0.01,0.00
17923,0.65,-0.23,9.92,-0.01,0.02,0.00
17960,0.69,-0.30,9.98,-0.00,0.02,0.01
17988,0.63,-0.29,9.92,-0.01,0.03,0.00
18015,0.69,-0.21,9.96,-0.02,0.02,0.01
18042,0.70,-0.22,10.00,-0.01,0.02,0.01
18070,0.67,-0.24,9.96,-0.02,0.02,0.01
18098,0.70,-0.27,9.96,-0.01,0.02,0.01
18125,0.61,-0.31,9.98,-0.01,0.02,-0.01
18153,0.65,-0.19,9.99,-0.01,0.02,0.00
18180,0.66,-0.26,9.93,-0.01,0.02,0.01
18207,0.66,-0.24,9.97,-0.01,0.02,0.00
18235,0.67,-0.23,9.97,-0.01,0.01,0.01
18262,0.65,-0.25,9.96,-0.01,0.03,0.01
18289,0.64,-0.31,9.85,-0.02,0.03,-0.00
18320,0.70,-0.38,9.92,-0.01,0.09,-0.04
18348,0.64,-0.33,9.89,0.06,0.19,-0.06
18375,0.32,-0.20,9.93,0.10,-0.01,-0.03
18403,0.76,-0.13,10.27,0.04,-0.01,-0.03
18430,0.88,-0.19,9.94,0.08,0.12,-0.02
18458,0.32,-0.38,9.56,-0.01,0.05,0.03
18486,0.64,0.03,9.59,0.04,-0.07,-0.01
18513,0.77,-0.39,10.00,-0.09,0.10,0.00
18541,0.54,-0.40,9.84,-0.03,0.01,0.01
18569,0.76,-0.36,9.84,-0.03,0.01,0.01
18596,0.42,0.03,10.02,-0.04,0.01,0.00
18624,0.61,-0.18,9.96,-0.07,0.01,-0.01
18651,0.38,-0.26,9.62,-0.11,-0.15,-0.06
18681,0.57,-0.13,10.14,-0.13,-0.11,-0.01
18710,0.48,-0.17,9.78,-0.15,-0.14,-0.06
18738,1.05,-0.31,10.03,-0.08,-0.13,-0.16
18765,0.75,-0.24,10.17,-0.19,-0.03,-0.14
18793,0.44,-0.43,9.64,-0.13,-0.09,-0.18
18821,0.35,0.01,9.77,-0.11,-0.25,-0.41
18848,0.81,-0.23,9.84,-0.16,-0.22,-0.45
18876,2.20,-0.92,10.03,-0.02,0.13,0.00
18904,1.26,-0.76,9.84,0.07,0.27,0.07
